   4.7283554e+00   4.7328450e+00   4.7303329e+00   4.7317539e+00   4.7318474e+00   4.7301770e+00   4.7328953e+00   4.7281107e+00   4.7334731e+00   4.7255517e+00   4.7335772e+00   4.7272149e+00   4.7332042e+00   4.7294187e+00   4.7323506e+00   4.7311612e+00   4.7310129e+00   4.7324388e+00   4.7291875e+00   4.7332481e+00   4.7268710e+00   4.7335854e+00   4.7259640e+00   4.7334474e+00   4.7283932e+00   4.7328304e+00   4.7303628e+00   4.7317310e+00   4.7318693e+00   4.7301457e+00   4.7329092e+00   4.7280710e+00
   4.8119118e+00   4.8109047e+00   4.8138685e+00   4.8067848e+00   4.8142664e+00   4.8091388e+00   4.8130845e+00   4.8123656e+00   4.8103014e+00   4.8140512e+00   4.8058963e+00   4.8141743e+00   4.8098135e+00   4.8127138e+00   4.8127722e+00   4.8096486e+00   4.8141860e+00   4.8062242e+00   4.8140337e+00   4.8104415e+00   4.8122941e+00   4.8131316e+00   4.8089460e+00   4.8142730e+00   4.8070711e+00   4.8138446e+00   4.8110229e+00   4.8118251e+00   4.8134436e+00   4.8081935e+00   4.8143119e+00   4.8078719e+00
   4.8946613e+00   4.8897124e+00   4.8927531e+00   4.8937625e+00   4.8874773e+00   4.8945621e+00   4.8906872e+00   4.8920466e+00   4.8941513e+00   4.8861519e+00   4.8943533e+00   4.8915563e+00   4.8912286e+00   4.8944325e+00   4.8868124e+00   4.8940347e+00   4.8923195e+00   4.8902985e+00   4.8946055e+00   4.8880497e+00   4.8936059e+00   4.8929763e+00   4.8892561e+00   4.8946700e+00   4.8891824e+00   4.8930664e+00   4.8935263e+00   4.8881010e+00   4.8946257e+00   4.8902101e+00   4.8924159e+00   4.8939692e+00
   4.9744335e+00   4.9719078e+00   4.9699084e+00   4.9746771e+00   4.9700765e+00   4.9718093e+00   4.9744492e+00   4.9677894e+00   4.9732266e+00   4.9737533e+00   4.9662641e+00   4.9741637e+00   4.9725929e+00   4.9688761e+00   4.9746243e+00   4.9709715e+00   4.9709995e+00   4.9746118e+00   4.9688925e+00   4.9726377e+00   4.9741296e+00   4.9663596e+00   4.9737942e+00   4.9731814e+00   4.9677415e+00   4.9744725e+00   4.9717705e+00   4.9700881e+00   4.9746760e+00   4.9699006e+00   4.9719479e+00   4.9744084e+00
   5.0508378e+00   5.0495261e+00   5.0543102e+00   5.0511168e+00   5.0491792e+00   5.0542753e+00   5.0513843e+00   5.0488204e+00   5.0542284e+00   5.0516404e+00   5.0484490e+00   5.0541700e+00   5.0518849e+00   5.0480658e+00   5.0540993e+00   5.0521182e+00   5.0476700e+00   5.0540172e+00   5.0523395e+00   5.0472624e+00   5.0539226e+00   5.0525499e+00   5.0468419e+00   5.0538170e+00   5.0527479e+00   5.0464101e+00   5.0536983e+00   5.0529355e+00   5.0459646e+00   5.0535692e+00   5.0531101e+00   5.0455087e+00
   5.1252815e+00   5.1325942e+00   5.1330747e+00   5.1270357e+00   5.1308002e+00   5.1336881e+00   5.1298516e+00   5.1282516e+00   5.1334171e+00   5.1319609e+00   5.1247741e+00   5.1324233e+00   5.1331835e+00   5.1274649e+00   5.1304948e+00   5.1337189e+00   5.1301513e+00   5.1278689e+00   5.1333094e+00   5.1321906e+00   5.1243720e+00   5.1322475e+00   5.1332693e+00   5.1278904e+00   5.1301639e+00   5.1337473e+00   5.1304261e+00   5.1274854e+00   5.1331741e+00   5.1324206e+00   5.1248311e+00   5.1320742e+00
   5.2019440e+00   5.2136625e+00   5.2080560e+00   5.2152737e+00   5.1990450e+00   5.2156213e+00   5.2077015e+00   5.2141366e+00   5.2001599e+00   5.2171691e+00   5.2068875e+00   5.2126081e+00   5.2019822e+00   5.2183113e+00   5.2056146e+00   5.2106932e+00   5.2033223e+00   5.2190531e+00   5.2038833e+00   5.2111849e+00   5.2041803e+00   5.2193999e+00   5.2016937e+00   5.2142951e+00   5.2045559e+00   5.2193573e+00   5.1990459e+00   5.2170035e+00   5.2044487e+00   5.2189309e+00   5.1959393e+00   5.2193162e+00
   5.1050256e+00   5.4580946e+00   5.1085634e+00   5.4560716e+00   5.1042551e+00   5.4577468e+00   5.1086812e+00   5.4567958e+00   5.1034250e+00   5.4573506e+00   5.1087390e+00   5.4574732e+00   5.1025339e+00   5.4569065e+00   5.1087353e+00   5.4581045e+00   5.1015800e+00   5.4564145e+00   5.1086686e+00   5.4586905e+00   5.1005613e+00   5.4558751e+00   5.1085370e+00   5.4592319e+00   5.0995471e+00   5.4552883e+00   5.1083383e+00   5.4597296e+00   5.1002774e+00   5.4546544e+00   5.1080704e+00   5.4601843e+00
   4.9954298e+00   5.6833992e+00   5.0008050e+00   5.6797987e+00   4.9927574e+00   5.6846366e+00   5.0008393e+00   5.6767098e+00   4.9950031e+00   5.6851416e+00   5.0003326e+00   5.6749311e+00   4.9972774e+00   5.6849221e+00   4.9992885e+00   5.6784688e+00   4.9989963e+00   5.6839859e+00   4.9977107e+00   5.6812495e+00   5.0001631e+00   5.6823411e+00   4.9956027e+00   5.6832811e+00   5.0007816e+00   5.6799952e+00   4.9929682e+00   5.6845718e+00   5.0008552e+00   5.6769561e+00   4.9948172e+00   5.6851294e+00
   4.9472089e+00   5.8436568e+00   4.9487137e+00   5.8515061e+00   4.9495168e+00   5.8417002e+00   4.9459339e+00   5.8508717e+00   4.9505756e+00   5.8468094e+00   4.9430716e+00   5.8484708e+00   4.9503969e+00   5.8500503e+00   4.9468077e+00   5.8443351e+00   4.9489920e+00   5.8514558e+00   4.9492823e+00   5.8408791e+00   4.9463727e+00   5.8510584e+00   4.9505065e+00   5.8462390e+00   4.9425506e+00   5.8488903e+00   4.9504915e+00   5.8497262e+00   4.9463843e+00   5.8449833e+00   4.9492489e+00   5.8513736e+00
